"Id","pathString","Year","Months","Country","Country_code","State","State_code","Locality","Locality_code","Site","Site_code","Strata","Strata_code","Sampling.Date","Observers","Picture.number","Replicate","Labelscopy","Si.Strata","BioR","Latitude","Bioregion","Ocean","Zone","scientificName","occurrence","AphiaID","Match.type","LSID","ScientificName.1","Authority","AphiaID_accepted","ScientificName_accepted","Authority_accepted","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies"
"Ve-Var-Ci-Sm-L2","Ve/Var/Ci/Sm/L2",2010,8,"Venezuela","Ve","Vargas","Var","Chichiriviche","Ci","San Miguel","Sm","Lowtide","L","08/24/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4179",2,"Ve-Var-Ci-Sm-L2","Sm-Lowtide",66,10.54596,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ci-Sm-L3","Ve/Var/Ci/Sm/L3",2010,8,"Venezuela","Ve","Vargas","Var","Chichiriviche","Ci","San Miguel","Sm","Lowtide","L","08/24/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4180",3,"Ve-Var-Ci-Sm-L3","Sm-Lowtide",66,10.54596,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ci-Sm-L6","Ve/Var/Ci/Sm/L6",2010,8,"Venezuela","Ve","Vargas","Var","Chichiriviche","Ci","San Miguel","Sm","Lowtide","L","08/24/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4184",6,"Ve-Var-Ci-Sm-L6","Sm-Lowtide",66,10.54596,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L1","Ve/Var/Ls/Ok/L1",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4214",1,"Ve-Var-Ls-Ok-L1","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L2","Ve/Var/Ls/Ok/L2",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4215",2,"Ve-Var-Ls-Ok-L2","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L3","Ve/Var/Ls/Ok/L3",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4216",3,"Ve-Var-Ls-Ok-L3","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L4","Ve/Var/Ls/Ok/L4",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4217",4,"Ve-Var-Ls-Ok-L4","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L5","Ve/Var/Ls/Ok/L5",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4218",5,"Ve-Var-Ls-Ok-L5","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L6","Ve/Var/Ls/Ok/L6",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4220",6,"Ve-Var-Ls-Ok-L6","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L7","Ve/Var/Ls/Ok/L7",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4221",7,"Ve-Var-Ls-Ok-L7","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L8","Ve/Var/Ls/Ok/L8",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4222",8,"Ve-Var-Ls-Ok-L8","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L9","Ve/Var/Ls/Ok/L9",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4223",9,"Ve-Var-Ls-Ok-L9","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Ls-Ok-L10","Ve/Var/Ls/Ok/L10",2010,8,"Venezuela","Ve","Vargas","Var","La Sabana","Ls","1.5 Km","Ok","Lowtide","L","08/27/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4224",10,"Ve-Var-Ls-Ok-L10","Ok-Lowtide",66,10.62418,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Chs-Cai-L1","Ve/Var/Chs/Cai/L1",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Caribe","Cai","Lowtide","L","08/27/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4229",1,"Ve-Var-Chs-Cai-L1","Cai-Lowtide",66,10.63111,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Chs-Cai-L7","Ve/Var/Chs/Cai/L7",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Caribe","Cai","Lowtide","L","08/27/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4235",7,"Ve-Var-Chs-Cai-L7","Cai-Lowtide",66,10.63111,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Chs-Cai-L8","Ve/Var/Chs/Cai/L8",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Caribe","Cai","Lowtide","L","08/27/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4236",8,"Ve-Var-Chs-Cai-L8","Cai-Lowtide",66,10.63111,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Chs-Cai-L9","Ve/Var/Chs/Cai/L9",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Caribe","Cai","Lowtide","L","08/27/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4237",9,"Ve-Var-Chs-Cai-L9","Cai-Lowtide",66,10.63111,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Chs-Cap-L6","Ve/Var/Chs/Cap/L6",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4260",6,"Ve-Var-Chs-Cap-L6","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Var-Chs-Cap-L8","Ve/Var/Chs/Cap/L8",2010,8,"Venezuela","Ve","Vargas","Var","Chuspa","Chs","Capino","Cap","Lowtide","L","08/28/14","N_Fernandez/A_Damico/E_Agudo/D_Rodriguez","IMG_4279",8,"Ve-Var-Chs-Cap-L8","Cap-Lowtide",66,10.64524,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ho-M2","Ve/Nes/Lpa/Ho/M2",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5973",2,"Ve-Nes-Lpa-Ho-M2","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ho-M3","Ve/Nes/Lpa/Ho/M3",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5975",3,"Ve-Nes-Lpa-Ho-M3","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ho-M4","Ve/Nes/Lpa/Ho/M4",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5976",4,"Ve-Nes-Lpa-Ho-M4","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ho-M5","Ve/Nes/Lpa/Ho/M5",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5977",5,"Ve-Nes-Lpa-Ho-M5","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ho-M6","Ve/Nes/Lpa/Ho/M6",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5978",6,"Ve-Nes-Lpa-Ho-M6","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ho-M7","Ve/Nes/Lpa/Ho/M7",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5980",7,"Ve-Nes-Lpa-Ho-M7","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ho-M8","Ve/Nes/Lpa/Ho/M8",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5981",8,"Ve-Nes-Lpa-Ho-M8","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ho-M9","Ve/Nes/Lpa/Ho/M9",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Hotel","Ho","Midtide","M","08/29/14","J_Cruz/E_Guerra/Jesus","DSCF5982",9,"Ve-Nes-Lpa-Ho-M9","Ho-Midtide",66,11.06294,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ra-M1","Ve/Nes/Lpa/Ra/M1",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,1,"Ve-Nes-Lpa-Ra-M1","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ra-M3","Ve/Nes/Lpa/Ra/M3",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,3,"Ve-Nes-Lpa-Ra-M3","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ra-M6","Ve/Nes/Lpa/Ra/M6",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,6,"Ve-Nes-Lpa-Ra-M6","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ra-M7","Ve/Nes/Lpa/Ra/M7",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,7,"Ve-Nes-Lpa-Ra-M7","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ra-M8","Ve/Nes/Lpa/Ra/M8",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,8,"Ve-Nes-Lpa-Ra-M8","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ra-M9","Ve/Nes/Lpa/Ra/M9",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,9,"Ve-Nes-Lpa-Ra-M9","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Nes-Lpa-Ra-M10","Ve/Nes/Lpa/Ra/M10",2010,8,"Venezuela","Ve","Nueva Esparta","Nes","La Pared","Lpa","Rancheria","Ra","Midtide","M","09/14/14","J_Cruz",NA,10,"Ve-Nes-Lpa-Ra-M10","Ra-Midtide",66,11.07075,"South_caribbean","Atlantic","Tropics","Sargassum sp1",1,144132,"exact","urn:lsid:marinespecies.org:taxname:144132","Sargassum","C.Agardh, 1820",144132,"Sargassum","C.Agardh, 1820","Chromista","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Sargassum","","",NA
"Ve-Car-Pat-Ga€-M1","Ve/Car/Pat/Ga€/M1",2010,8,"Venezuela","Ve","Carabobo","Car","Patanemo","Pat","Gañango","Ga€","Midtide","M","08/14/14","A_Hernandez/A_Bueno/N_Fernandez","IMG_3889",1,"Ve-Car-Pat-Ga€-M1","Ga€-Midtide",66,10.46445,"South_caribbean","Atlantic","Tropics","Siderastrea radians",1,207517,"exact","urn:lsid:marinespecies.org:taxname:207517","Siderastrea radians","(Pallas, 1766)",207517,"Siderastrea radians","(Pallas, 1766)","Animalia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","","radians",NA
"Ve-Car-Pat-Ga€-M2","Ve/Car/Pat/Ga€/M2",2010,8,"Venezuela","Ve","Carabobo","Car","Patanemo","Pat","Gañango","Ga€","Midtide","M","08/14/14","A_Hernandez/A_Bueno/N_Fernandez","IMG_3890",2,"Ve-Car-Pat-Ga€-M2","Ga€-Midtide",66,10.46445,"South_caribbean","Atlantic","Tropics","Siderastrea radians",1,207517,"exact","urn:lsid:marinespecies.org:taxname:207517","Siderastrea radians","(Pallas, 1766)",207517,"Siderastrea radians","(Pallas, 1766)","Animalia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","","radians",NA
"Ve-Fa-Mor-Me-L1","Ve/Fa/Mor/Me/L1",2010,8,"Venezuela","Ve","Falcon","Fa","Morrocoy","Mor","Mero","Me","Lowtide","L","08/05/14","C_Herrera/N_Fernandez/A_Damico",NA,1,"Ve-Fa-Mor-Me-L1","Me-Lowtide",66,10.81982,"South_caribbean","Atlantic","Tropics","Siderastrea sp1",1,204291,"exact","urn:lsid:marinespecies.org:taxname:204291","Siderastrea","Blainville, 1830",204291,"Siderastrea","Blainville, 1830","Animalia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","","",NA
"Ve-Fa-Mor-Me-L4","Ve/Fa/Mor/Me/L4",2010,8,"Venezuela","Ve","Falcon","Fa","Morrocoy","Mor","Mero","Me","Lowtide","L","08/05/14","C_Herrera/N_Fernandez/A_Damico",NA,4,"Ve-Fa-Mor-Me-L4","Me-Lowtide",66,10.81982,"South_caribbean","Atlantic","Tropics","Siderastrea sp1",1,204291,"exact","urn:lsid:marinespecies.org:taxname:204291","Siderastrea","Blainville, 1830",204291,"Siderastrea","Blainville, 1830","Animalia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","","",NA
"Ve-Fa-Pag-Sr-M7","Ve/Fa/Pag/Sr/M7",2010,8,"Venezuela","Ve","Falcon","Fa","Paraguana","Pag","San Roman","Sr","Midtide","M","08/10/14","C_Herrera/N_Fernandez/A_Hernandez/A_Bueno","IMG_3586",7,"Ve-Fa-Pag-Sr-M7","Sr-Midtide",66,12.19228,"South_caribbean","Atlantic","Tropics","Siderastrea sp1",1,204291,"exact","urn:lsid:marinespecies.org:taxname:204291","Siderastrea","Blainville, 1830",204291,"Siderastrea","Blainville, 1830","Animalia","Cnidaria","Anthozoa","Scleractinia","Siderastreidae","Siderastrea","","",NA
"Ve-Ara-Oc-Ga-L7","Ve/Ara/Oc/Ga/L7",2010,8,"Venezuela","Ve","Aragua","Ara","Ocumare","Oc","Guabina","Ga","Lowtide","L","08/20/14","C_Herrera/N_Fernandez/A_Hernandez/Y_Ulloa","IMG_4048",7,"Ve-Ara-Oc-Ga-L7","Ga-Lowtide",66,10.48416,"South_caribbean","Atlantic","Tropics","Siphonaria sp1",1,138489,"exact","urn:lsid:marinespecies.org:taxname:138489","Siphonaria","G. B. Sowerby I, 1823",138489,"Siphonaria","G. B. Sowerby I, 1823","Animalia","Mollusca","Gastropoda","Siphonariida","Siphonariidae","Siphonaria","","",NA
"Ve-Car-Pat-Est-L8","Ve/Car/Pat/Est/L8",2010,8,"Venezuela","Ve","Carabobo","Car","Patanemo","Pat","Este","Est","Lowtide","L","08/16/14","C_Herrera/N_Fernandez/A_Hernandez/A_Bueno","IMG_4020",8,"Ve-Car-Pat-Est-L8","Est-Lowtide",66,10.45495,"South_caribbean","Atlantic","Tropics","Siphonaria sp2",1,138489,"exact","urn:lsid:marinespecies.org:taxname:138489","Siphonaria","G. B. Sowerby I, 1823",138489,"Siphonaria","G. B. Sowerby I, 1823","Animalia","Mollusca","Gastropoda","Siphonariida","Siphonariidae","Siphonaria","","",NA
"Ve-Fa-Mor-Me-H4","Ve/Fa/Mor/Me/H4",2010,8,"Venezuela","Ve","Falcon","Fa","Morrocoy","Mor","Mero","Me","Hightide","H","08/04/14","C_Herrera/N_Fernandez","IMG_3451",4,"Ve-Fa-Mor-Me-H4","Me-Hightide",66,10.81982,"South_caribbean","Atlantic","Tropics","Tectarius muricatus",1,397190,"exact","urn:lsid:marinespecies.org:taxname:397190","Tectarius muricatus","(Linnaeus, 1758)",419557,"Cenchritis muricatus","(Linnaeus, 1758)","Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Tectarius","","muricatus",NA
"Ve-Fa-Mor-Me-H9","Ve/Fa/Mor/Me/H9",2010,8,"Venezuela","Ve","Falcon","Fa","Morrocoy","Mor","Mero","Me","Hightide","H","08/04/14","C_Herrera/N_Fernandez","IMG_3467",9,"Ve-Fa-Mor-Me-H9","Me-Hightide",66,10.81982,"South_caribbean","Atlantic","Tropics","Tectarius muricatus",1,397190,"exact","urn:lsid:marinespecies.org:taxname:397190","Tectarius muricatus","(Linnaeus, 1758)",419557,"Cenchritis muricatus","(Linnaeus, 1758)","Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Tectarius","","muricatus",NA
"Ve-Fa-Sjo-Far-H1","Ve/Fa/Sjo/Far/H1",2010,8,"Venezuela","Ve","Falcon","Fa","San Jose","Sjo","Faro","Far","Hightide","H","08/12/14","A_Hernandez/A_Bueno/N_Fernandez","IMG_3774",1,"Ve-Fa-Sjo-Far-H1","Far-Hightide",66,11.44292,"South_caribbean","Atlantic","Tropics","Tectarius muricatus",1,397190,"exact","urn:lsid:marinespecies.org:taxname:397190","Tectarius muricatus","(Linnaeus, 1758)",419557,"Cenchritis muricatus","(Linnaeus, 1758)","Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Tectarius","","muricatus",NA
